latitude, longitude, name, bus_line
55.6949608,12.5495658,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.691237,12.5452855,n/a,"Bus 18: Emdrup Torv => Valby St."
55.6918287,12.5459677,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.6921982,12.5520288,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6907698,12.5541573,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6902879,12.5549697,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6922936,12.5518883,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6722248,12.5629632,n/a,"Bus 23: Klampenborg St. => Valby St."
55.670634,12.5580782,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6698606,12.5653532,n/a,"Flixbus 621: Aalborg Busterminal => Københavns Lufthavn"
55.6728304,12.5662025,n/a,"Bus 17: København Syd St. => Vesterport St."
55.6741663,12.5635193,A,"Bus 7A: Hovedbanegården (Frihedsstøtten) => Rødovrehallen"
55.6724999,12.5668884,n/a,"Bus 17: Vesterport St. => København Syd St."
55.6749322,12.5693379,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6754339,12.5669318,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6727276,12.5633356,n/a,"Bus 23: Valby St. => Klampenborg St."
55.680168,12.5629085,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6797689,12.5632398,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.6765075,12.5621158,n/a,"Bus 17: København Syd St. => Vesterport St."
55.6772497,12.5666315,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6763431,12.5673519,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6804777,12.568164,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6799077,12.566957,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6757998,12.5763385,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6730796,12.5714989,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.673915,12.5716742,n/a,"Bus 33: Dragør Stationsplads => Kongelunden => Rådhuspladsen"
55.6697603,12.5707045,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.670833,12.5738581,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6709444,12.5739563,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6698619,12.5709362,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6758828,12.5764403,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6760307,12.5829106,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.6771366,12.5805045,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6762622,12.5825852,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6772956,12.5790783,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6874884,12.5617233,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6885512,12.5588947,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6890004,12.5577218,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6852229,12.5675897,S,"Bus 350S: Nørreport St. => Ballerup St."
55.685821,12.5660821,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6913129,12.5619337,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6910697,12.5614895,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6953324,12.569409,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6940314,12.5670791,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6933311,12.5656695,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6940173,12.5656482,E,"Bus 15E: Nørreport St. => Nærum St."
55.6932403,12.5670806,E,"Bus 15E: Nærum St. => Nørreport St."
55.6952011,12.569247,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6833882,12.5715088,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6891167,12.5752012,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.6840528,12.5726764,E,"Bus 15E: Nærum St. => Nørreport St."
55.6891324,12.5749131,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.6878724,12.5776721,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.6868888,12.5772242,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.6877535,12.5790778,n/a,"Bus 23: Valby St. => Klampenborg St."
55.6878854,12.5793495,n/a,"Bus 23: Klampenborg St. => Valby St."
55.6954394,12.5807317,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7008066,12.4511574,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.6960533,12.4487101,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7192666,12.443873,n/a,"Bus 167: Herlev St. => Herlev St."
55.7205434,12.4482847,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7198694,12.4495643,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.701818,12.4524829,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7084055,12.4776562,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.7094208,12.464305,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.715191,12.4620614,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.709286,12.4638295,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7157922,12.4606491,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7120692,12.4717274,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.710844,12.4762472,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.710396,12.477813,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.7119905,12.4720513,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.7103194,12.4771075,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.7116144,12.4719119,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7179704,12.4702447,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7175209,12.4700512,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7224314,12.4431352,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7221732,12.4436903,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.7299838,12.446487,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7276654,12.4741813,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7272832,12.4738272,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7221804,12.4715791,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7223879,12.4716255,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7343159,12.4760959,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.730469,12.4769242,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.7305083,12.476797,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.7342063,12.4761172,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7374255,12.4749477,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7372853,12.4750284,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7513664,12.373598,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.7520026,12.3738536,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.7895758,12.3737604,S,"Bus 500S: Kokkedal St. => Ørestad St."
55.7899549,12.3740823,S,"Bus 500S: Ørestad St. => Kokkedal St."
55.758185,12.4470793,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.7585849,12.448149,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.7616626,12.453949,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.6974307,12.4789769,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.6998545,12.4801898,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.7026363,12.4793656,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.7051271,12.4786276,n/a,"Bus 22: Husum Torv => Kornmarksvej => Brøndbyvej => Glostrup St., Glosemosevej"
55.707322,12.4863637,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7066551,12.4881483,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7019364,12.4977724,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7021019,12.4977483,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6978088,12.5010008,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6963921,12.5025877,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6959766,12.5037689,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.6978648,12.5009597,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7055383,12.4917887,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7052122,12.4935623,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7046111,12.4984055,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7044788,12.49857,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.704274,12.4989901,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.7042178,12.4977357,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7094085,12.480707,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7090317,12.4818273,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.712836,12.485914,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.7091895,12.4856527,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.7124996,12.4857741,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7097413,12.4855544,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7216017,12.4812807,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.7185397,12.4809436,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.717668,12.4845487,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.7187463,12.480103,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7212891,12.4809905,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7170076,12.4882106,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.7166229,12.4886184,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7174353,12.485506,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.6961009,12.507054,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.6959338,12.5080682,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.6988845,12.5162885,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.6979357,12.5151099,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7058222,12.5093803,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7058532,12.5096045,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.7066303,12.515126,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.7066055,12.5170145,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.7066886,12.5163765,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7016697,12.5189941,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7023124,12.5199317,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7061845,12.5206139,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.7058041,12.5224807,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.7056479,12.5213929,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7064013,12.5218237,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7027518,12.5190948,n/a,"Bus 68: Bella Center St. => Utterslev Torv => Lyngby St."
55.7037002,12.5285638,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.7031606,12.5299403,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.70948,12.5085931,S,"Bus 250S: Dragør Stationsplads => Bagsværd St."
55.7090244,12.5092737,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.7089299,12.5255649,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.70947,12.5268528,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7224493,12.485408,A,"Bus 2A: Tingbjerg, Gavlhusvej => Refshaleøen"
55.7223537,12.485954,A,"Bus 2A: Refshaleøen => Tingbjerg, Gavlhusvej"
55.7319877,12.4890499,A,"Bus 4A: Buddinge St. => Friheden St."
55.7333,12.4875985,A,"Bus 4A: Friheden St. => Buddinge St."
55.7313183,12.4942297,A,"Bus 4A: Buddinge St. => Friheden St."
55.7315536,12.4927367,A,"Bus 4A: Friheden St. => Buddinge St."
55.7310566,12.4973562,A,"Bus 4A: Friheden St. => Buddinge St."
55.7303935,12.5036457,A,"Bus 4A: Buddinge St. => Friheden St."
55.7309285,12.4977288,A,"Bus 4A: Buddinge St. => Friheden St."
55.7303626,12.5039564,A,"Bus 4A: Friheden St. => Buddinge St."
55.7405835,12.4874808,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7354282,12.486861,A,"Bus 4A: Buddinge St. => Friheden St."
55.7383379,12.4865086,A,"Bus 4A: Buddinge St. => Friheden St."
55.7402725,12.4872651,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7369034,12.4865816,A,"Bus 4A: Friheden St. => Buddinge St."
55.7419529,12.4918227,S,"Bus 200S: Buddinge St. => Avedøre Holme"
55.7432607,12.4938693,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7469683,12.493893,S,"Bus 200S: Avedøre Holme => Buddinge St."
55.7300777,12.506854,A,"Bus 4A: Friheden St. => Buddinge St."
55.7299738,12.5079102,A,"Bus 4A: Buddinge St. => Friheden St."
55.7291495,12.5160535,A,"Bus 4A: Buddinge St. => Friheden St."
55.7292496,12.515142,A,"Bus 4A: Friheden St. => Buddinge St."
55.726863,12.5252638,A,"Bus 4A: Buddinge St. => Friheden St."
55.7226292,12.5293944,A,"Bus 4A: Buddinge St. => Friheden St."
55.7275814,12.5239794,A,"Bus 4A: Friheden St. => Buddinge St."
55.7234931,12.5289801,A,"Bus 4A: Friheden St. => Buddinge St."
55.7230875,12.5299611,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7288336,12.5189757,A,"Bus 4A: Buddinge St. => Friheden St."
55.7288204,12.5190858,A,"Bus 4A: Friheden St. => Buddinge St."
55.7013039,12.5364664,A,"Bus 4A: Friheden St. => Buddinge St."
55.7006433,12.5370237,S,"Bus 250S: Bagsværd St. => Dragør Stationsplads"
55.7023037,12.5335291,A,"Bus 4A: Friheden St. => Buddinge St."
55.6961497,12.5353097,A,"Bus 4A: Buddinge St. => Friheden St."
55.6976582,12.535563,A,"Bus 4A: Friheden St. => Buddinge St."
55.7010362,12.5376174,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6984966,12.5425483,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6984081,12.5426817,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.7006076,12.5388502,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.7053778,12.5320573,A,"Bus 4A: Buddinge St. => Friheden St."
55.7084233,12.5320718,A,"Bus 4A: Buddinge St. => Friheden St."
55.7054413,12.5321512,A,"Bus 4A: Friheden St. => Buddinge St."
55.6966373,12.5453675,C,"Bus 5C: Københavns Lufthavn => Herlev Hospital, Sløjfen"
55.6964296,12.5456862,C,"Bus 5C: Herlev Hospital, Sløjfen => Københavns Lufthavn"
55.6997137,12.5549031,n/a,"Bus 18: Emdrup Torv => Valby St."
55.6996273,12.5549955,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.6970746,12.5519723,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.6962918,12.5510939,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7082129,12.5562827,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.7073284,12.5564528,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7114625,12.5320876,A,"Bus 4A: Buddinge St. => Friheden St."
55.7131782,12.5347819,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7140243,12.5345789,A,"Bus 4A: Friheden St. => Buddinge St."
55.7119522,12.5328272,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7089964,12.5321168,A,"Bus 4A: Friheden St. => Buddinge St."
55.7117226,12.5313439,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7138478,12.5354917,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.715864,12.5321108,A,"Bus 4A: Buddinge St. => Friheden St."
55.7199885,12.5315465,A,"Bus 4A: Buddinge St. => Friheden St."
55.7201268,12.5315034,A,"Bus 4A: Friheden St. => Buddinge St."
55.7160683,12.531661,A,"Bus 4A: Friheden St. => Buddinge St."
55.7192472,12.5432934,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.7196212,12.5429908,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7164718,12.5380881,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7169957,12.538718,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7194611,12.541172,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.719511,12.5413389,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7139781,12.5488611,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.7133896,12.5497232,n/a,"Bus 18: Emdrup Torv => Valby St."
55.721531,12.5463414,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7216856,12.5448012,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7159981,12.5457472,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.7154509,12.5463767,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7194949,12.5504498,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7186735,12.5554885,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7192645,12.5509219,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.6997289,12.5619768,E,"Bus 15E: Nørreport St. => Nærum St."
55.6969786,12.5616927,E,"Bus 15E: Nørreport St. => Nærum St."
55.6959018,12.5623878,E,"Bus 15E: Nærum St. => Nørreport St."
55.7002119,12.5620891,E,"Bus 15E: Nærum St. => Nørreport St."
55.705949,12.5628604,E,"Bus 15E: Nørreport St. => Nærum St."
55.7057945,12.562826,E,"Bus 15E: Nærum St. => Nørreport St."
55.7067283,12.5568266,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.7060731,12.5568651,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7027981,12.5583345,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7034656,12.5582697,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.6989184,12.5760478,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6969398,12.5724638,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6989191,12.5762525,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.6970193,12.572611,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.7021616,12.5773957,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.6964845,12.5807079,n/a,"Bus 23: Valby St. => Klampenborg St."
55.696524,12.5808821,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7062051,12.5773627,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.7065936,12.5774802,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.7028108,12.5774943,A,"Bus 1A: Avedøre Station => Hellerup Station"
55.708517,12.5773329,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.7154198,12.5588443,E,"Bus 15E: Nørreport St. => Nærum St."
55.7128949,12.559934,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7095285,12.5612367,E,"Bus 15E: Nørreport St. => Nærum St."
55.7094241,12.5612974,E,"Bus 15E: Nærum St. => Nørreport St."
55.7126361,12.5597462,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7150175,12.5581795,E,"Bus 15E: Nærum St. => Nørreport St."
55.7180442,12.5567794,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7153548,12.5776224,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7133283,12.5775198,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7095653,12.577617,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7151946,12.5775084,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7125112,12.5775348,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7091609,12.5782393,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7210195,12.5771597,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7212287,12.5773381,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7172592,12.5772763,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7229367,12.5339344,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7229011,12.5347058,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.7227227,12.5389811,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.7227167,12.5395149,n/a,"Bus 18: Emdrup Torv => Valby St."
55.7248378,12.5478118,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7223762,12.5456887,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7264737,12.549195,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7222143,12.5446169,n/a,"Bus 18: Valby St. => Emdrup Torv"
55.7281769,12.550424,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7276234,12.5524013,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7276172,12.5525253,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7278489,12.5563562,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7278398,12.5561668,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7327572,12.5454397,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7287111,12.5488421,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7321965,12.5451806,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7378799,12.5406604,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7373782,12.5396282,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7365578,12.549898,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7378166,12.5448865,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7377512,12.545374,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7368524,12.5492676,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7386138,12.5562414,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7356269,12.5559482,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7412987,12.5565495,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7356351,12.5557646,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7390414,12.5562995,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7280681,12.560602,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7275405,12.5672837,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7279037,12.5640177,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7279459,12.5636306,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7276651,12.5663864,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.731322,12.5680587,n/a,"Bus 176: Hellerup St. => Ericaparken => Emdrup Torv"
55.730963,12.5679557,A,"Bus 1A: Hellerup Station => Avedøre Station"
55.7311843,12.5679396,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7272607,12.5758548,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7271067,12.5760936,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7269194,12.5730353,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7271149,12.5715098,n/a,"Bus 21: Hellerup St. => Rødovre St."
55.7230511,12.5776738,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7238459,12.5774199,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7327152,12.5754928,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7315091,12.575187,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7347886,12.5749283,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7340553,12.5750497,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7292318,12.5763876,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7298602,12.5766085,n/a,"Bus 21: Rødovre St. => Hellerup St."
55.7403841,12.566346,n/a,"Bus 192: Charlottenlund Fort => Lyngby Station"
55.7428363,12.5567876,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7458518,12.5570383,n/a,"Bus 185: Nørreport St. => Klampenborg St."
55.7457387,12.5569437,n/a,"Bus 185: Klampenborg St. => Nørreport St."
55.7370516,12.5754622,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7368233,12.5752392,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7408735,12.5781134,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7408062,12.5781321,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7442262,12.5827883,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7426404,12.5805974,n/a,"Bus 23: Klampenborg St. => Valby St."
55.7431565,12.5804058,n/a,"Bus 192: Charlottenlund Fort => Lyngby Station"
55.7441498,12.582688,n/a,"Bus 23: Valby St. => Klampenborg St."
55.7728345,12.5004136,n/a,"Bus 194: Lyngby Station => Skodsborg Station"
55.7529478,12.5232293,E,"Bus 15E: Nørreport St. => Nærum St."
55.7521903,12.5232376,E,"Bus 15E: Nærum St. => Nørreport St."
55.7681616,12.5046233,n/a,"Bus 190: Ved Holte St. => Lyngby St."
55.7684244,12.5045395,n/a,"Bus 179: Lyngby St. => Skovshoved, Strandvejen"
55.7743924,12.5147867,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7729853,12.5110388,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7730254,12.5109664,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.774562,12.5159018,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7754075,12.5161547,n/a,"Bus 190: Ved Holte St. => Lyngby St."
55.7747916,12.52303,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7747484,12.5203818,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.7749089,12.5235232,n/a,"Bus 388: Helsingør St. => Lyngby St."
55.774914,12.5299783,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7748231,12.5248518,n/a,"Bus 388: Lyngby St. => Helsingør St."
55.7749903,12.5289256,n/a,"Bus 388: Helsingør St. => Lyngby St."
